Wall time,Step,Value
1710847529.3614123,1746,1207.626220703125
1710847610.5913243,1755,1115.5242919921875
1710847699.55298,1766,1023.3495483398438
1710847805.6401577,1776,1002.1106567382812
1710847815.1930473,1778,945.5982666015625
1710848122.6528256,1785,1041.609130859375
1710848126.6255736,1786,1069.8682861328125
1710848150.429401,1790,1018.9619140625
1710848183.8809862,1793,1015.0891723632812
1710848236.1613817,1801,1069.9400634765625
1710848449.7878213,1820,1066.6153564453125
1710848486.8329062,1824,1141.9595947265625
1710848560.586993,1831,1171.7379150390625
1710848632.962437,1837,1056.5819091796875
1710848682.3861854,1839,1059.4669189453125
1710849186.2379,1848,1139.885009765625
1710849259.7654388,1852,1133.0679931640625
1710849419.8418422,1861,1083.2642822265625
1710849485.1346831,1866,1082.951171875
1710849496.8029568,1867,1176.3963623046875
1710849498.984797,1868,1007.293212890625
1710849687.533116,1884,1000.8267211914062
1710849763.686736,1889,1141.8096923828125
1710849824.6017885,1896,1142.7325439453125
1710850314.4839077,1900,1134.3043212890625
1710850408.6492326,1903,1064.584716796875
1710850478.1915061,1909,1082.93701171875
1710850487.539988,1910,1072.1563720703125
1710850537.8301988,1914,1195.5101318359375
1710850578.4268353,1919,1020.8690795898438
1710850645.8902645,1925,1120.716552734375
1710850650.8687758,1926,1030.642822265625
1710850797.7781978,1937,1110.6702880859375
1710850826.178715,1941,1166.59716796875
1710850833.9371617,1942,1101.12451171875
1710850893.472899,1946,1113.545166015625
1710850909.2271035,1948,1096.2711181640625
1710851267.1867764,1954,1142.497314453125
1710851320.082326,1957,1125.874755859375
1710851378.8884392,1961,1073.647705078125
1710851414.0381496,1962,1131.5042724609375
1710851444.0807214,1964,1190.2286376953125
1710851452.6238873,1965,1106.063232421875
1710851487.3271525,1967,1085.947509765625
1710851608.0084984,1978,1088.7244873046875
1710851625.032948,1980,1077.6905517578125
1710851738.786165,1988,1125.13330078125
1710851745.1504257,1989,1085.0111083984375
1710851777.007492,1992,1061.1182861328125
1710852519.0240307,2027,1133.3853759765625
1710852661.3103862,2037,1139.470458984375
1710852785.2238276,2048,1118.6011962890625
1710853290.2998986,2056,1071.0096435546875
1710853401.9295757,2068,970.2250366210938
1710853432.8508685,2071,1066.947265625
1710853519.2019634,2080,1070.640625
1710853592.8905792,2090,1087.20751953125
1710853663.0384333,2098,1067.5941162109375
1710853701.5675294,2101,1077.816650390625
1710853738.626693,2104,1164.07080078125
1710853828.631561,2110,1142.0777587890625
1710853894.6921659,2115,1070.1956787109375
1710853904.8598113,2116,1085.0648193359375
1710854128.6127267,2120,1107.63818359375
1710854139.0612352,2121,1241.009765625
1710854205.5219657,2128,1084.5003662109375
1710854340.1932173,2137,1135.590576171875
1710854372.7700138,2140,1111.109619140625
1710854713.6258404,2160,1119.5042724609375
1710855275.5125906,2170,1095.0206298828125
1710855473.666083,2188,1096.487548828125
1710855645.048758,2195,1122.8599853515625
1710855729.0533283,2202,1091.580810546875
1710855830.1599526,2210,1001.3621826171875
1710856253.6561491,2212,1101.9736328125
1710856293.0413733,2216,1125.19189453125
1710856373.195086,2222,1101.9918212890625
1710856440.152301,2226,1116.92529296875
1710856596.430824,2237,1079.9879150390625
1710856615.515194,2240,1140.7060546875
1710856675.5098133,2245,1049.447021484375
1710856872.2064672,2258,1074.3597412109375
1710857352.0024734,2282,1069.9324951171875
1710857704.3303325,2301,1066.1461181640625
1710857732.8467708,2306,1077.833251953125
1710857743.5104566,2307,1085.6131591796875
1710857989.9120898,2317,1050.071044921875
1710858028.352995,2320,1066.2994384765625
1710858097.758983,2325,1061.4532470703125
1710858222.4413307,2333,1077.01611328125
1710858282.0406754,2336,1094.6365966796875
1710858380.0036216,2343,1086.195068359375
1710858517.2320871,2353,1059.1531982421875
1710858858.6325939,2360,1014.6339111328125
1710859116.1142693,2374,1078.17529296875
1710859290.5391269,2390,1124.633544921875
1710859339.9245265,2394,1089.275146484375
1710859342.5257452,2395,1030.9281005859375
1710859361.8644433,2398,1049.177978515625
1710859366.1494877,2399,1102.3050537109375
1710860130.9690244,2429,1093.3856201171875
1710860160.801774,2432,1084.04443359375
1710860199.878725,2436,1083.955810546875
1710860202.1576219,2437,1027.5245361328125
1710860262.717935,2442,1153.5614013671875
1710860272.0313067,2443,1039.651123046875
1710860760.4454515,2455,1012.3544921875
1710860845.9545045,2463,1066.9158935546875
1710860865.041535,2465,1068.7640380859375
1710860873.086458,2466,1065.1181640625
1710861158.4579468,2486,1060.2938232421875
1710861240.1347446,2494,1067.5062255859375
1710861284.1167061,2499,1043.438232421875
1710861302.5266147,2501,1048.401123046875
1710861357.2686114,2504,1089.8236083984375
1710861597.1067204,2506,1105.8822021484375
1710861606.5291584,2507,1062.271728515625
1710861755.5745566,2518,1041.1248779296875
1710861770.3376489,2519,1064.3570556640625
1710861802.3933325,2520,1141.01025390625
1710861848.9835205,2522,1075.92626953125
1710861860.6756577,2524,1056.1473388671875
1710861913.085132,2529,1076.883056640625
1710861934.4708076,2531,1121.736328125
1710862054.3618016,2539,1112.8870849609375
1710862637.0307066,2566,1056.1900634765625
1710862641.9252279,2567,1073.7410888671875
1710862780.8971572,2578,1094.6318359375
1710862781.1728802,2579,948.1336669921875
1710862946.7870872,2586,1084.61572265625
1710862978.7275577,2589,1075.7882080078125
1710862985.4509132,2590,1059.138916015625
1710863047.76266,2593,1065.7957763671875
1710863289.7248406,2600,1108.43359375
1710863386.5159476,2607,1071.12255859375
1710863560.9156606,2620,1044.3138427734375
1710863664.7051744,2628,1051.890380859375
1710863676.017118,2629,1071.140869140625
1710863736.126328,2636,1049.8648681640625
1710863783.4593132,2639,1089.8612060546875
1710863799.210361,2640,1060.75244140625
1710863812.0652778,2641,1066.841064453125
1710863855.316721,2644,1083.1829833984375
1710864318.1456556,2663,1075.115234375
1710864398.9144907,2671,1066.569091796875
1710864406.20739,2672,1076.8582763671875
1710864471.7171671,2675,1057.9234619140625
1710864588.4821303,2682,1069.0557861328125
1710864687.737626,2685,1113.8807373046875
1710864711.2674634,2687,995.937255859375
1710864764.9395137,2690,1094.998779296875
1710864938.4144573,2694,1076.2430419921875
1710865049.2553146,2703,1061.41259765625
1710865105.774832,2709,1165.7183837890625
1710865186.6036103,2714,1087.0623779296875
1710865212.793394,2718,1094.663330078125
1710865247.4307115,2720,1110.0977783203125
1710865377.2513144,2730,1085.2335205078125
1710865416.9833205,2731,1098.8760986328125
1710865507.5166707,2735,1109.9207763671875
1710865777.3323767,2740,1064.441162109375
1710865778.2632797,2741,1001.030517578125
1710865801.9320126,2742,1089.12060546875
1710865825.553873,2745,1068.9449462890625
1710865957.7310817,2754,1055.069580078125
1710865992.6387515,2755,1080.8453369140625
1710866002.5876448,2756,1045.4268798828125
1710866114.9223833,2761,1077.323974609375
1710866176.52011,2766,1071.43603515625
1710866243.6100488,2769,1071.353515625
1710866291.793316,2772,1103.0830078125
1710866346.5941696,2774,1059.7379150390625
1710866366.5586724,2776,1081.046630859375
1710866427.6794033,2779,1057.1751708984375
1710866629.0190396,2786,1038.7515869140625
1710866818.5969758,2798,1031.471435546875
1710866838.9747822,2800,1078.2042236328125
1710867070.9012804,2813,1084.5870361328125
1710867071.9980876,2814,1023.4644165039062
1710867181.7216456,2825,1066.080810546875
1710867482.9166243,2835,1054.853271484375
1710867595.966269,2839,1050.5277099609375
1710867733.182717,2845,1100.5950927734375
1710867845.1883764,2852,1046.9857177734375
1710867860.4321575,2853,1051.95703125
1710867936.963156,2858,1097.030029296875
1710867999.5695133,2862,1096.944580078125
1710868012.740016,2863,1059.992919921875
1710868307.499593,2882,1077.1998291015625
1710868346.0109665,2883,1109.6558837890625
1710868442.2654438,2892,1077.091796875
1710868471.3444452,2894,1054.81396484375
1710868498.1569536,2896,1107.94580078125
1710868592.5843596,2904,1042.4642333984375
1710868714.5047026,2912,1055.0455322265625
1710868777.843102,2916,1073.461669921875
1710869095.8034084,2919,1071.41552734375
1710869132.1086948,2921,1043.4952392578125
1710869132.7813046,2922,968.0855102539062
1710869182.4197962,2925,1053.1590576171875
1710869241.3773012,2931,1015.086669921875
1710869323.315889,2935,1018.5703735351562
1710869328.957157,2936,1086.7357177734375
1710869512.0704737,2950,1081.3699951171875
1710869577.1321735,2953,1068.0125732421875
1710869628.5478888,2956,1078.166259765625
1710869709.2213044,2963,1046.2620849609375
1710869734.7033122,2966,1113.5838623046875
1710869948.7374427,2968,1071.2030029296875
1710870082.1934428,2974,1086.40673828125
1710870159.2769015,2979,1075.9710693359375
1710870295.3331091,2985,1103.4190673828125
1710870320.2887104,2987,1091.4039306640625
1710870437.169323,2994,1087.6864013671875
1710870488.9845576,2997,1079.7607421875
1710870518.6592002,3000,1147.802001953125
1710870567.054767,3003,1079.8448486328125
1710870765.352629,3011,1066.9007568359375
1710870938.1162286,3020,1095.5582275390625
1710871135.9578376,3030,1104.6025390625
1710871197.7397795,3035,1107.7373046875
1710871596.9418452,3048,1095.487060546875
1710871620.0591946,3050,1126.3321533203125
1710871887.0911314,3067,1037.953857421875
1710871938.9104486,3070,1062.6148681640625
1710872069.6729026,3075,1085.199462890625
1710872295.4933772,3084,1019.0040893554688
1710872305.5106912,3085,1054.179931640625
1710872393.625915,3091,1103.327880859375
1710872538.9745312,3097,1066.8519287109375
1710872661.8410563,3104,1061.5264892578125
1710872679.5411727,3105,1093.475341796875
1710872709.6109545,3106,1061.2384033203125
1710872726.7406836,3108,1059.7611083984375
1710872787.1264,3112,1095.6314697265625
1710872818.2672231,3116,1074.078125
1710872864.9392505,3120,1067.4822998046875
1710872878.6594296,3121,1100.409423828125
1710872883.4176705,3122,1052.747802734375
1710873108.7992885,3127,1061.135009765625
1710873134.3091755,3129,1014.5162353515625
1710873251.9183466,3139,1088.8388671875
1710873320.1492062,3146,1077.9949951171875
1710873500.8515255,3156,1042.7667236328125
1710873969.9373484,3174,1014.1605224609375
1710874032.815249,3179,998.308837890625
1710874133.3224108,3188,1050.6866455078125
1710874212.1370964,3191,1044.9466552734375
1710874236.3211832,3193,1115.1439208984375
1710874383.9524348,3200,1039.8848876953125
1710874422.7127378,3204,1065.44775390625
1710874431.987473,3205,1083.1265869140625
1710874514.8086255,3213,993.8422241210938
1710874538.8513165,3217,1042.8587646484375
1710874546.1431677,3218,1056.11962890625
1710874569.167587,3221,1018.033203125
1710874585.88058,3223,1093.81689453125
1710874852.397679,3230,1108.178955078125
1710874936.7354732,3238,1087.7518310546875
1710874985.252876,3242,1061.7862548828125
1710875021.342679,3244,1047.332763671875
1710875088.2386384,3250,1050.5469970703125
1710875362.8152103,3266,1089.3626708984375
1710875431.178915,3269,1081.75
1710875843.8312733,3281,1058.0198974609375
1710875966.1237977,3295,1067.744384765625
1710876004.1718898,3299,1087.903564453125
1710876084.3729258,3307,1036.6378173828125
1710876802.8906484,3341,1062.3231201171875
1710876871.3822327,3346,1085.5064697265625
1710877008.943024,3357,1059.7930908203125
1710877331.264128,3366,1087.8402099609375
1710877415.396209,3371,1097.9891357421875
1710877454.0627935,3373,1086.28173828125
1710877556.2772312,3375,1116.295166015625
1710877589.579372,3378,1074.3040771484375
1710877628.2143097,3380,1107.46826171875
1710877733.8771477,3385,1103.607177734375
1710877740.8983834,3386,1040.1685791015625
1710877832.3217578,3394,1100.0697021484375
1710877851.3633013,3395,1101.402587890625
1710877943.9365754,3398,1028.9354248046875
1710878116.5206225,3405,1057.7032470703125
1710878190.1376002,3409,1109.5308837890625
1710878218.2873409,3410,1112.1375732421875
1710878415.065864,3419,1110.2562255859375
1710878478.3607967,3423,1077.5875244140625
1710878528.8337045,3427,1062.81005859375
1710878618.6377246,3435,1102.330322265625
1710878693.3751683,3440,1087.2418212890625
1710878999.8592043,3455,1108.029541015625
1710879004.7748551,3456,1066.1463623046875
1710879040.032812,3460,1105.2332763671875
1710879062.6652339,3462,1128.810791015625
1710879150.7540238,3469,1083.317138671875
1710879176.0941503,3473,1074.499267578125
1710879391.0379379,3482,1126.4456787109375
1710879401.0768766,3483,1077.55224609375
1710879410.1120079,3484,1066.3427734375
1710879422.7228584,3485,1083.6800537109375
1710879431.3789687,3486,1080.054443359375
1710879591.8296769,3492,1081.1556396484375
1710879606.9685798,3494,1049.4283447265625
1710879646.0561206,3497,1085.6541748046875
1710879705.0739822,3500,1099.1185302734375
1710879706.8688936,3501,1014.7540283203125
1710879748.5168045,3504,1089.4908447265625
1710879925.2226973,3515,1060.0765380859375
1710880059.579488,3521,1076.0548095703125
1710880159.2276306,3527,1093.8760986328125
1710880409.7053013,3536,1070.3853759765625
1710880422.4270098,3537,1089.3231201171875
1710880489.855756,3542,1090.5704345703125
1710880530.651603,3545,1069.3995361328125
1710880623.9542005,3551,1095.2275390625
1710880690.6855721,3555,1117.5047607421875
1710880737.1837633,3559,1026.9892578125
1710880837.364264,3567,1082.2213134765625
1710880871.3652165,3570,1092.0330810546875
1710880938.6365743,3576,1078.44384765625
1710880943.9820158,3577,1079.1729736328125
1710881165.7070627,3585,1112.9615478515625
1710881190.540555,3588,1022.1317138671875
1710881195.7498043,3589,1059.9219970703125
1710881388.1697,3601,1087.200439453125
1710881554.6810913,3614,1110.9097900390625
1710881558.2493143,3615,1041.5364990234375
1710881561.3793654,3616,1025.983642578125
1710881606.3235133,3617,1123.0693359375
1710882050.67682,3631,1187.9234619140625
1710882431.7077203,3655,1102.9029541015625
1710882458.554052,3658,1129.4893798828125
1710882489.2117598,3660,1040.046142578125
1710882499.1991787,3662,1027.55224609375
1710882524.123968,3665,1085.208984375
1710882604.2720716,3669,1048.723876953125
1710882642.4519384,3672,1106.58251953125
1710882650.580673,3673,1157.1209716796875
1710883025.1115546,3691,1099.08544921875
1710883140.4482865,3701,1052.5968017578125
1710883273.853025,3708,1116.6387939453125
1710883321.663189,3712,1119.0352783203125
1710883332.1234996,3713,1081.2542724609375
1710883377.924865,3718,1068.23974609375
1710883387.064578,3719,1073.826416015625
1710883415.4206107,3722,1088.732421875
1710883678.3813696,3733,1116.7308349609375
1710883691.3277905,3734,1088.4171142578125
1710883836.8967512,3746,1061.0648193359375
1710883854.1963584,3747,1087.50830078125
1710883900.1313398,3749,1139.8917236328125
1710883911.2826798,3750,1112.3507080078125
1710883958.2950556,3753,1082.293701171875
1710883982.7987237,3754,1135.1153564453125
1710883985.6167793,3755,1058.104736328125
1710884131.8625333,3762,1111.485107421875
1710884153.829637,3764,1097.7674560546875
1710884174.6503003,3766,1085.344482421875
1710884468.2459378,3781,1097.4217529296875
1710884482.8987088,3782,1101.4727783203125
1710884488.0323248,3783,1031.2530517578125
1710884499.9780154,3784,1086.10595703125
1710884561.7450814,3788,1107.0506591796875
1710884594.8524966,3791,1093.362548828125
1710884780.1325223,3806,1081.890625
1710884796.5583134,3808,1074.38916015625
1710884918.8749292,3814,1113.32568359375
1710884959.7865472,3816,1092.2950439453125
1710885155.7956672,3820,1088.498779296875
1710885191.8156338,3824,1101.4659423828125
1710885196.7233803,3825,1056.5101318359375
1710885394.5852528,3840,1108.0845947265625
1710885531.5110037,3849,1093.7197265625
1710885556.4879427,3851,1082.9971923828125
1710885594.018812,3853,1107.1578369140625
1710885663.5847006,3856,1083.753173828125
1710885688.4790041,3858,1107.4691162109375
1710885712.0148761,3861,1077.0189208984375
1710885786.8770947,3870,1100.736572265625
1710885887.1093779,3873,1137.9910888671875
1710885925.4067774,3876,1100.085693359375
1710886338.5626132,3898,1071.569091796875
1710886378.5336485,3903,1117.3173828125
1710886428.5199165,3909,1077.138427734375
