Wall time,Step,Value
1710871938.910384,3070,379.275146484375
1710872069.6727102,3075,374.34954833984375
1710872295.4933558,3084,377.3737487792969
1710872305.510638,3085,384.5508728027344
1710872393.6258621,3091,384.46051025390625
1710872538.9743454,3097,368.23406982421875
1710872661.8408883,3104,377.0948181152344
1710872679.5411181,3105,377.5360412597656
1710872709.6108665,3106,376.7246398925781
1710872726.7406318,3108,379.4542541503906
1710872787.126234,3112,380.2063903808594
1710872818.2671702,3116,391.25958251953125
1710872864.9390852,3120,381.5780029296875
1710872878.6593754,3121,378.2254638671875
1710872883.4176185,3122,372.905029296875
1710873108.7991247,3127,381.2624816894531
1710873134.3091013,3129,362.1539306640625
1710873251.918293,3139,384.0506591796875
1710873320.1490464,3146,384.27044677734375
1710873500.8513565,3156,383.4480285644531
1710873969.9372938,3174,383.57666015625
1710874032.8151925,3179,410.181396484375
1710874133.322359,3188,388.9825134277344
1710874212.1370187,3191,383.4716796875
1710874236.321112,3193,369.4630432128906
1710874383.9524083,3200,383.29736328125
1710874422.7126715,3204,387.01129150390625
1710874431.9873188,3205,380.36053466796875
1710874514.8085575,3213,503.0570983886719
1710874538.8511434,3217,381.41290283203125
1710874546.1431456,3218,370.87518310546875
1710874569.167521,3221,376.7337646484375
1710874585.880557,3223,385.0971984863281
1710874852.3976364,3230,376.8205261230469
1710874936.735295,3238,387.45233154296875
1710874985.2528222,3242,386.1532287597656
1710875021.342505,3244,377.2649841308594
1710875088.238585,3250,368.3931884765625
1710875362.8150403,3266,383.17388916015625
1710875431.1788642,3269,383.3927001953125
1710875843.8312123,3281,388.98028564453125
1710875966.1237416,3295,378.02276611328125
1710876004.1718297,3299,390.4690246582031
1710876084.3727648,3307,392.0982666015625
1710876802.8905807,3341,384.909423828125
1710876871.3821566,3346,386.8136291503906
1710877008.9428518,3357,391.2768249511719
1710877331.2641044,3366,390.4255676269531
1710877415.3961399,3371,382.54449462890625
1710877454.062742,3373,386.4122009277344
1710877556.2772079,3375,387.89166259765625
1710877589.579208,3378,390.86114501953125
1710877628.2141082,3380,382.6563720703125
1710877733.8770893,3385,381.56744384765625
1710877740.898217,3386,399.2481994628906
1710877832.3216195,3394,379.0528869628906
1710877851.363139,3395,393.62091064453125
1710877943.9363863,3398,375.9269104003906
1710878116.52057,3405,374.40533447265625
1710878190.137531,3409,384.6984558105469
1710878218.2871566,3410,386.62994384765625
1710878415.0657034,3419,383.34014892578125
1710878478.360728,3423,382.34942626953125
1710878528.833648,3427,388.3157043457031
1710878618.6376715,3435,379.39501953125
1710878693.3750978,3440,388.2022705078125
1710878999.8591409,3455,385.3946228027344
1710879004.774686,3456,383.6671142578125
1710879040.0326445,3460,377.78070068359375
1710879062.6651847,3462,370.2453918457031
1710879150.7540002,3469,381.09014892578125
1710879176.0941277,3473,393.46954345703125
1710879391.0379,3482,382.5163879394531
1710879401.0768228,3483,391.3528747558594
1710879410.1119545,3484,386.53662109375
1710879422.7226872,3485,385.7980651855469
1710879431.3787956,3486,399.1489562988281
1710879591.8296251,3492,383.1342468261719
1710879606.968396,3494,387.1108703613281
1710879646.0560946,3497,388.8758544921875
1710879705.0739295,3500,384.5233459472656
1710879706.8687227,3501,384.55572509765625
1710879748.5167818,3504,384.4880676269531
1710879925.222659,3515,382.51422119140625
1710880059.5794227,3521,380.0440673828125
1710880159.2275753,3527,381.2450256347656
1710880409.7052176,3536,379.9790344238281
1710880422.4269583,3537,389.3644714355469
1710880489.855591,3542,379.38519287109375
1710880530.6515656,3545,383.2994079589844
1710880623.954143,3551,372.17218017578125
1710880690.6855178,3555,382.6260070800781
1710880737.1837394,3559,363.93603515625
1710880837.3641026,3567,376.9434509277344
1710880871.3650155,3570,378.0589599609375
1710880938.6364057,3576,374.2943115234375
1710880943.9818475,3577,387.4098205566406
1710881165.7070107,3585,388.97637939453125
1710881190.5404298,3588,384.642333984375
1710881195.7497363,3589,401.1830749511719
1710881388.169648,3601,380.9891052246094
1710881554.6810353,3614,376.0751953125
1710881558.2492871,3615,392.1535339355469
1710881561.379309,3616,386.34423828125
1710881606.3233318,3617,383.19451904296875
1710882050.6767805,3631,389.5517883300781
1710882431.7076976,3655,377.14190673828125
1710882458.5539892,3658,382.64642333984375
1710882489.211679,3660,389.3634033203125
1710882499.1991546,3662,351.5279846191406
1710882524.1239073,3665,398.2967224121094
1710882604.2719119,3669,377.72216796875
1710882642.451916,3672,383.0240478515625
1710882650.58065,3673,395.0954284667969
1710883025.1115174,3691,377.6448669433594
1710883140.4481459,3701,378.4880676269531
1710883273.8529682,3708,382.7212219238281
1710883321.6631367,3712,382.3533935546875
1710883332.1233206,3713,372.74444580078125
1710883377.9248433,3718,387.0035705566406
1710883387.0645247,3719,386.60882568359375
1710883415.4205596,3722,386.1955261230469
1710883678.3813183,3733,384.2928466796875
1710883691.3277495,3734,382.6246337890625
1710883836.896699,3746,397.66754150390625
1710883854.196306,3747,394.8444519042969
1710883900.1313164,3749,392.1269836425781
1710883911.2826054,3750,385.9364013671875
1710883958.2948706,3753,384.2191162109375
1710883982.7986906,3754,383.8054504394531
1710883985.6166148,3755,378.994873046875
1710884131.862462,3762,383.0946044921875
1710884153.8295014,3764,390.9636535644531
1710884174.6502457,3766,388.1322021484375
1710884468.2459066,3781,383.61358642578125
1710884482.898642,3782,380.8473815917969
1710884488.0322633,3783,375.6936950683594
1710884499.9778478,3784,380.9349365234375
1710884561.7449217,3788,391.00433349609375
1710884594.8524368,3791,370.1944885253906
1710884780.1324508,3806,377.09344482421875
1710884796.5582566,3808,371.8114929199219
1710884918.874876,3814,385.2908935546875
1710884959.786482,3816,378.8087158203125
1710885155.7956145,3820,385.19073486328125
1710885191.8155792,3824,385.5882263183594
1710885196.723214,3825,396.0387878417969
1710885394.5852304,3840,385.5215759277344
1710885531.5108323,3849,384.4733581542969
1710885556.4877732,3851,391.1185302734375
1710885594.0187466,3853,384.7886657714844
1710885663.584657,3856,378.40155029296875
1710885688.4789722,3858,387.3084411621094
1710885712.0147097,3861,390.419189453125
